ID	StromalScore	ImmuneScore	ESTIMATEScore	TumorPurity	CancerType
TCGA-10-0928-01A	-1314.781916	-658.0826915	-1972.864607	0.950674373	OV
TCGA-61-2000-01A	-430.8687303	659.2802264	228.4114962	0.802981494	OV
TCGA-29-1781-01A	-215.7670523	1762.59469	1546.827638	0.673366348	OV
TCGA-61-2002-01A	523.2640877	1564.813418	2088.077506	0.612566528	OV
TCGA-61-2098-01A	-1210.359419	-1274.098713	-2484.458131	0.971267199	OV
TCGA-31-1956-01A	1105.227588	2524.548771	3629.776359	0.419595875	OV
TCGA-24-1549-01A	-1016.333703	616.1357793	-400.1979232	0.854482346	OV
TCGA-24-2038-01A	-1110.328318	-212.8795413	-1323.20786	0.916819357	OV
TCGA-24-1427-01A	533.5992838	841.5894496	1375.188733	0.691777267	OV
TCGA-25-1628-01A	803.881177	1135.282816	1939.163993	0.629696407	OV
TCGA-29-1693-01A	170.4633872	335.2176877	505.6810749	0.778065882	OV
TCGA-24-2035-01A	1240.303783	1485.740906	2726.044689	0.535970922	OV
TCGA-24-1845-01A	-1245.891572	534.6692992	-711.2222732	0.877300497	OV
TCGA-24-1842-01A	-183.460182	1319.328947	1135.868764	0.716712562	OV
TCGA-24-2288-01A	28.72071578	1039.199782	1067.920498	0.723632365	OV
TCGA-13-1403-01A	-756.82742	-126.7496043	-883.5770243	0.889160814	OV
TCGA-61-1914-01A	-296.9590143	705.8139084	408.8548941	0.78691533	OV
TCGA-23-1809-01A	-944.6662019	-612.9640347	-1557.630237	0.930014088	OV
TCGA-24-0966-01A	-1215.595771	283.1823074	-932.4134635	0.892418264	OV
TCGA-04-1365-01A	-786.9234232	1080.864505	293.9410821	0.797211483	OV
TCGA-29-1690-01A	259.9987386	1405.869521	1665.86826	0.660345683	OV
TCGA-29-1711-01A	-196.2080526	1048.576775	852.3687228	0.745104348	OV
TCGA-09-2056-01B	-660.4945834	907.6204572	247.1258738	0.801341211	OV
TCGA-25-1626-01A	1558.66834	1618.842002	3177.510342	0.478887899	OV
TCGA-13-0800-01A	-1606.79481	-1424.515078	-3031.309887	0.987223129	OV
TCGA-04-1361-01A	-398.3935817	587.679582	189.2860002	0.806391184	OV
TCGA-13-1497-01A	-466.7146023	145.3862096	-321.3283927	0.848411124	OV
TCGA-24-1103-01A	-1441.719474	-646.0609207	-2087.780395	0.955771266	OV
TCGA-24-1546-01A	805.7150583	806.4769229	1612.191981	0.666241994	OV
TCGA-13-0891-01A	-908.6529067	-117.3160622	-1025.968969	0.898530312	OV
TCGA-09-2053-01C	-446.7919118	770.8916165	324.0997048	0.794531138	OV
TCGA-24-2261-01A	138.1488449	1358.500915	1496.64976	0.678793436	OV
TCGA-61-1900-01A	-1120.667362	-846.591492	-1967.258854	0.950418808	OV
TCGA-29-1783-01A	103.5729222	879.7174558	983.290378	0.732150291	OV
TCGA-23-1122-01A	-694.8248237	-10.23080062	-705.0556243	0.876865698	OV
TCGA-30-1866-01A	-876.5750059	430.3388288	-446.2361771	0.857973395	OV
TCGA-13-0883-01A	648.8931765	624.28937	1273.182546	0.702511718	OV
TCGA-13-1487-01A	-203.652071	-337.3406745	-540.9927454	0.865035229	OV
TCGA-24-1604-01A	-785.1679855	138.8273769	-646.3406087	0.872689876	OV
TCGA-13-1501-01A	-33.49770894	-29.26063667	-62.75834562	0.827713853	OV
TCGA-09-1659-01B	-521.5702399	695.8546305	174.2843907	0.807691489	OV
TCGA-29-1770-01A	286.451889	129.5339829	415.985872	0.786268994	OV
TCGA-24-1418-01A	-133.4293204	25.80524614	-107.6240742	0.831391483	OV
TCGA-61-2109-01A	-1205.905114	309.641974	-896.2631401	0.890011393	OV
TCGA-29-1696-01A	-1285.558148	48.07527292	-1237.482875	0.911722312	OV
TCGA-5X-AA5U-01A	-1184.191813	-1284.320609	-2468.512422	0.970707485	OV
TCGA-29-1703-01A	-731.0797061	7.768917781	-723.3107884	0.87815075	OV
TCGA-29-1762-01A	-843.9306946	-418.3197642	-1262.250459	0.913209811	OV
TCGA-13-0730-01A	-36.98241447	-184.6109298	-221.5933442	0.840571005	OV
TCGA-61-2008-01A	-448.4522084	369.4691467	-78.98306173	0.82904794	OV
TCGA-20-1686-01A	-596.585075	-152.3769821	-748.9620571	0.879945784	OV
TCGA-13-0906-01A	-1022.886198	-157.5441914	-1180.43039	0.908250018	OV
TCGA-13-1483-01A	-78.55351946	409.8265265	331.2730071	0.793891317	OV
TCGA-04-1357-01A	95.07040611	2184.547539	2279.617946	0.590103999	OV
TCGA-04-1331-01A	-642.7608509	-632.7791603	-1275.540011	0.914002984	OV
TCGA-23-1109-01A	-119.1711826	466.5207378	347.3495552	0.792454178	OV
TCGA-23-1111-01A	-1119.996013	-700.5806719	-1820.576685	0.943503399	OV
TCGA-59-2350-01A	-791.9085682	-20.81874634	-812.7273146	0.884353867	OV
TCGA-24-2297-01A	-1129.247294	-690.6673399	-1819.914634	0.943471192	OV
TCGA-13-1509-01A	-14.27266856	510.2094316	495.936763	0.778963608	OV
TCGA-24-0968-01A	196.6201387	1279.354497	1475.974636	0.681018899	OV
TCGA-09-2048-01A	-1044.903732	-839.3691985	-1884.272931	0.946560313	OV
TCGA-29-1707-02A	-978.2442799	942.7534417	-35.49083823	0.825461194	OV
TCGA-09-0367-01A	-1108.619277	658.6830753	-449.9362019	0.858252267	OV
TCGA-13-0924-01A	-106.5429075	1371.649061	1265.106153	0.703354926	OV
TCGA-24-1565-01A	-1153.63919	980.9595363	-172.6796534	0.836659976	OV
TCGA-24-1467-01A	-1127.422988	-253.0849823	-1380.50797	0.920145415	OV
TCGA-24-1846-01A	-224.19626	959.5620487	735.3657887	0.756448509	OV
TCGA-30-1862-01A	106.8253381	231.8004209	338.625759	0.793234577	OV
TCGA-24-2298-01A	84.13056644	-17.48237812	66.64818831	0.816905905	OV
TCGA-13-0901-01B	21.93341849	174.5226986	196.4561171	0.805768313	OV
TCGA-23-1021-01B	-833.2573949	113.0327166	-720.2246783	0.877933949	OV
TCGA-57-1584-01A	-801.1330266	340.889263	-460.2437636	0.859027814	OV
TCGA-13-A5FT-01A	-1507.823241	-572.0413239	-2079.864564	0.955428878	OV
TCGA-59-2354-01A	582.3968324	1057.50118	1639.898012	0.663203643	OV
TCGA-24-2280-01A	767.3964618	135.3700694	902.7665311	0.740150048	OV
TCGA-25-1321-01A	-991.8323512	-153.5303062	-1145.362657	0.906084122	OV
TCGA-13-0768-01A	1148.872827	2341.273461	3490.146288	0.438110955	OV
TCGA-13-0893-01B	-344.3432199	535.2636671	190.9204472	0.806249277	OV
TCGA-36-1570-01A	-1232.142426	-121.6685364	-1353.810962	0.918603838	OV
TCGA-61-1910-01A	-936.3331985	-211.3312675	-1147.664466	0.906227026	OV
TCGA-23-1029-01B	-898.308602	-263.7272458	-1162.035848	0.907116909	OV
TCGA-36-1580-01A	706.5909943	942.349707	1648.940701	0.66220961	OV
TCGA-59-2348-01A	-436.8865327	167.3426071	-269.5439257	0.844362965	OV
TCGA-13-1495-01A	-722.0670434	-75.08540662	-797.15245	0.883284315	OV
TCGA-13-0720-01A	-1831.051767	-175.4757634	-2006.527531	0.952195514	OV
TCGA-25-1630-01A	-90.06750946	1533.920413	1443.852904	0.684464021	OV
TCGA-61-1919-01A	879.0149581	1292.678539	2171.693497	0.602819141	OV
TCGA-13-1496-01A	-785.8515111	1327.123129	541.2716175	0.774773478	OV
TCGA-29-1763-01A	-316.2146792	253.1276378	-63.08704146	0.827740927	OV
TCGA-24-1104-01A	-405.2912572	1028.416661	623.1254034	0.767121268	OV
TCGA-61-1907-01A	-916.6066692	1580.717243	664.1105734	0.763248037	OV
TCGA-13-0766-01A	-824.2795568	230.8747209	-593.4048359	0.868869498	OV
TCGA-24-2027-01A	-1141.92979	-968.4087215	-2110.338511	0.956739905	OV
TCGA-24-2024-01A	-209.331058	-14.84074079	-224.1717988	0.840775972	OV
TCGA-31-1951-01A	300.4852157	1033.483449	1333.968664	0.696133802	OV
TCGA-04-1530-01A	236.5765625	905.4918099	1142.068372	0.716077639	OV
TCGA-24-1419-01A	-1505.80865	-844.8757902	-2350.68444	0.966406945	OV
TCGA-29-1701-01A	145.1118565	923.9727973	1069.084654	0.723514412	OV
TCGA-23-1026-01B	-4.896938927	1147.868768	1142.971829	0.715985063	OV
TCGA-04-1332-01A	454.400582	84.4149856	538.8155676	0.775001362	OV
TCGA-23-1113-01A	-489.2274037	-547.8188633	-1037.046267	0.899242802	OV
TCGA-29-A5NZ-01A	11.37898249	-527.6438896	-516.2649071	0.863208443	OV
TCGA-20-1682-01A	172.4756939	923.9442615	1096.419955	0.720738726	OV
TCGA-23-1107-01A	-1174.151148	228.6974954	-945.4536523	0.89328031	OV
TCGA-20-1683-01A	-784.3453735	-239.7124305	-1024.057804	0.898407146	OV
TCGA-59-2352-01A	-407.5293558	432.9634284	25.43407263	0.820380257	OV
TCGA-24-2262-01A	-338.7133388	716.2830292	377.5696904	0.789740755	OV
TCGA-23-1114-01B	-651.5944057	-1032.364578	-1683.958984	0.936669016	OV
TCGA-24-1431-01A	-523.1475458	329.4814259	-193.6661199	0.838343302	OV
TCGA-23-2084-01A	-118.3263525	578.969589	460.6432364	0.782201785	OV
TCGA-04-1536-01A	-825.9125279	200.0892213	-625.8233066	0.871215382	OV
TCGA-04-1519-01A	-1297.881021	-912.8814349	-2210.762456	0.960924637	OV
TCGA-24-1560-01A	-1259.072784	-413.9972264	-1673.070011	0.936108044	OV
TCGA-59-2351-01A	18.18392293	1080.170053	1098.353976	0.720541901	OV
TCGA-31-1953-01A	442.8116262	1953.294197	2396.105823	0.576213863	OV
TCGA-24-1474-01A	-721.2686861	519.5835039	-201.6851822	0.838984411	OV
TCGA-25-1623-01A	1092.183052	1721.601731	2813.784783	0.525053657	OV
TCGA-13-0897-01A	-220.4506727	735.3036904	514.8530177	0.777219433	OV
TCGA-24-1930-01A	625.5637992	1605.764763	2231.328562	0.595811722	OV
TCGA-10-0931-01A	-1271.211714	286.2063309	-985.0053834	0.895874919	OV
TCGA-13-0765-01A	-1374.955892	775.0001356	-599.9557568	0.869345128	OV
TCGA-04-1651-01A	-1619.821198	-53.41463506	-1673.235833	0.936116604	OV
TCGA-25-2396-01A	-204.1237869	760.5610279	556.437241	0.773364108	OV
TCGA-36-1577-01A	-990.8081515	-622.2837374	-1613.091889	0.932975294	OV
TCGA-30-1857-01A	548.6827057	1155.785582	1704.468288	0.65608013	OV
TCGA-13-1409-01A	-1129.958574	-1319.101316	-2449.05989	0.970017476	OV
TCGA-04-1655-01A	-1568.066413	-1070.002439	-2638.068852	0.976386147	OV
TCGA-59-2355-01A	-401.3683781	406.5774416	5.209063519	0.822074252	OV
TCGA-61-1995-01A	-659.6957056	1019.03772	359.342014	0.791379255	OV
TCGA-25-1322-01A	-120.170556	454.2341488	334.0635928	0.793642174	OV
TCGA-13-0905-01B	-1302.123467	27.96562396	-1274.157844	0.913920653	OV
TCGA-09-2051-01A	-790.2439227	679.0789079	-111.1650148	0.8316802	OV
TCGA-13-0900-01B	412.9468694	527.7148195	940.6616888	0.736398113	OV
TCGA-61-1728-01A	-993.2458888	-47.50671954	-1040.752608	0.899480663	OV
TCGA-24-1544-01A	-1375.77296	-950.8665372	-2326.639498	0.965493782	OV
TCGA-04-1343-01A	-115.0159045	608.6737524	493.6578479	0.779173331	OV
TCGA-24-2267-01A	-169.584268	1723.319699	1553.735431	0.672616355	OV
TCGA-04-1648-01A	-1170.836063	341.0934208	-829.7426427	0.885517055	OV
TCGA-59-2363-01A	-1080.123104	-509.7540167	-1589.87712	0.931743325	OV
TCGA-24-2290-01A	-408.5317541	854.4042998	445.8725457	0.783550767	OV
TCGA-13-1512-01A	-119.5449952	549.7612079	430.2162127	0.784976613	OV
TCGA-10-0938-01A	-2027.53059	-1164.949047	-3192.479636	0.990716254	OV
TCGA-24-1417-01A	255.6564772	1318.654029	1574.310507	0.670378381	OV
TCGA-13-0913-02A	-341.5502835	972.0176913	630.4674079	0.766429462	OV
TCGA-13-2060-01A	-234.6325869	1004.675646	770.043059	0.753109448	OV
TCGA-31-1950-01A	-1127.824721	611.4639196	-516.3608015	0.86321555	OV
TCGA-13-1408-01A	461.0384461	277.977612	739.0160581	0.756097947	OV
TCGA-61-2113-01A	381.6001579	842.1384532	1223.738611	0.707658342	OV
TCGA-24-0982-01A	-599.2395733	-253.5464309	-852.7860043	0.887083518	OV
TCGA-61-1738-01A	-1046.955997	247.6579541	-799.2980429	0.883431931	OV
TCGA-24-2020-01A	-1139.418575	-960.8738747	-2100.292449	0.956309825	OV
TCGA-61-1733-01A	-26.79575432	-158.4407786	-185.2365329	0.837668119	OV
TCGA-24-1850-01A	102.1538517	469.6757958	571.8296475	0.771929744	OV
TCGA-25-2392-01A	-194.069999	1533.621879	1339.55188	0.695545203	OV
TCGA-24-1550-01A	942.6707891	838.8474181	1781.518207	0.647502766	OV
TCGA-25-2393-01A	-717.1826067	54.01484345	-663.1677633	0.873893267	OV
TCGA-25-2404-01A	130.6913658	480.547237	611.2386028	0.768239421	OV
TCGA-04-1347-01A	-812.756968	-1003.766032	-1816.523	0.94330606	OV
TCGA-04-1338-01A	533.4175676	1235.22216	1768.639728	0.648942221	OV
TCGA-61-2097-01A	-38.23898395	639.2951108	601.0561268	0.769195394	OV
TCGA-36-1568-01A	-256.0332763	785.2136829	529.1804066	0.775894386	OV
TCGA-24-2036-01A	-1063.561519	-710.8296289	-1774.391147	0.941235259	OV
TCGA-13-0797-01A	-1106.422839	549.8408704	-556.5819684	0.866181037	OV
TCGA-57-1585-01A	754.1500864	816.9822063	1571.132293	0.670724479	OV
TCGA-13-0727-01A	-651.9572927	175.5408481	-476.4164447	0.860240692	OV
TCGA-13-1505-01A	78.77683471	-19.75397594	59.02285877	0.817550979	OV
TCGA-25-2042-01A	1441.580841	845.4980294	2287.07887	0.589219479	OV
TCGA-24-2289-01A	782.0397712	862.9217431	1644.961514	0.662647172	OV
TCGA-23-1030-01A	-499.5666772	211.3926883	-288.1739889	0.845824969	OV
TCGA-13-1405-01A	85.98308382	641.2036697	727.1867535	0.757233212	OV
TCGA-29-2414-01A	-52.76266897	-549.9118475	-602.6745165	0.869542287	OV
TCGA-WR-A838-01A	-1791.108812	-1227.032628	-3018.141439	0.986913277	OV
TCGA-25-2391-01A	-1217.226243	470.69132	-746.5349231	0.879776471	OV
TCGA-13-1407-01A	-1594.488426	-1192.667803	-2787.156229	0.980879695	OV
TCGA-29-1766-01A	344.4549927	584.1009228	928.5559155	0.737599167	OV
TCGA-25-1328-01A	340.5971245	559.1826076	899.7797321	0.740444794	OV
TCGA-25-1877-01A	-569.7512482	240.6833058	-329.0679424	0.849011945	OV
TCGA-13-0714-01A	98.93352559	607.2232804	706.156806	0.759245827	OV
TCGA-24-1924-01A	-92.63195971	1475.914117	1383.282157	0.690918896	OV
TCGA-24-1105-01A	-292.5281448	169.0283991	-123.4997456	0.832684178	OV
TCGA-24-1430-01A	-696.4175863	-1211.814098	-1908.231684	0.947688741	OV
TCGA-04-1542-01A	-1174.553316	-1021.744526	-2196.297842	0.960334738	OV
TCGA-24-1923-01A	-214.1195721	107.8195041	-106.3000681	0.831283471	OV
TCGA-10-0933-01A	-887.0404127	-513.9905157	-1401.030928	0.921320876	OV
TCGA-23-1110-01A	-1336.237171	-1511.448844	-2847.686015	0.982570123	OV
TCGA-24-1557-01A	-931.5756883	87.09122497	-844.4844633	0.886520357	OV
TCGA-09-0366-01A	-457.5437831	1649.680691	1192.136908	0.710928257	OV
TCGA-24-1413-01A	-1153.792211	111.466724	-1042.325487	0.899581524	OV
TCGA-10-0927-01A	-498.7250197	-822.4018598	-1321.12688	0.916697342	OV
TCGA-24-1603-01A	-973.0139788	-182.780791	-1155.79477	0.906730954	OV
TCGA-24-1425-01A	941.7346699	833.2228568	1774.957527	0.648236357	OV
TCGA-09-1667-01C	-187.9749949	1148.874035	960.8990397	0.734385106	OV
TCGA-61-2104-01A	-583.6910318	957.8966153	374.2055835	0.790043583	OV
TCGA-24-0970-01B	-71.20119428	-99.75585516	-170.9570494	0.836521454	OV
TCGA-24-1928-01A	217.1291504	356.140787	573.2699375	0.771795327	OV
TCGA-24-1558-01A	-1081.239439	-430.6836441	-1511.923083	0.927527354	OV
TCGA-13-0795-01A	-50.33526211	1549.204696	1498.869434	0.678554139	OV
TCGA-29-2427-01A	507.1365129	2189.374483	2696.510996	0.53962581	OV
TCGA-25-1323-01A	-461.6839705	-505.3634258	-967.0473964	0.894700605	OV
TCGA-61-1911-01A	-400.4356726	1605.974103	1205.53843	0.709543428	OV
TCGA-29-2428-01A	-503.3166214	1205.118794	701.802173	0.759661672	OV
TCGA-09-1665-01B	-787.2968679	409.4678365	-377.8290315	0.852772032	OV
TCGA-09-0364-01A	-1351.864127	-1756.886965	-3108.751092	0.988970644	OV
TCGA-13-1492-01A	-1509.047072	-614.2296404	-2123.276713	0.957290735	OV
TCGA-30-1891-01A	518.3897572	869.6523891	1388.042146	0.690413607	OV
TCGA-13-1506-01A	-1373.185824	28.88800557	-1344.297819	0.918051106	OV
TCGA-57-1583-01A	-534.3409606	-643.8189531	-1178.159914	0.908110514	OV
TCGA-04-1514-01A	-1167.551754	-1686.760678	-2854.312432	0.982750472	OV
TCGA-09-2044-01B	-395.8172523	917.8806269	522.0633747	0.776553023	OV
TCGA-24-1423-01A	-649.7187376	-8.024023037	-657.7427606	0.873505881	OV
TCGA-30-1718-01A	343.7091982	639.592021	983.3012192	0.732149207	OV
TCGA-13-0886-01A	624.6184071	1426.709707	2051.328114	0.616821419	OV
TCGA-20-0991-01A	-103.2836692	2489.174316	2385.890646	0.57743873	OV
TCGA-24-1464-01A	-894.0559652	618.1780273	-275.8779379	0.844860739	OV
TCGA-13-1488-01A	-663.152761	620.4208968	-42.73186421	0.826060691	OV
TCGA-24-1847-01A	-152.1161718	1825.949866	1673.833694	0.659467183	OV
TCGA-25-1316-01A	-869.4093573	-71.64461211	-941.0539694	0.892989826	OV
TCGA-04-1341-01A	-784.8983541	-191.252634	-976.150988	0.895296687	OV
TCGA-13-1485-01A	438.573739	9.618346904	448.1920859	0.783339171	OV
TCGA-24-2254-01A	-169.8846181	429.1153017	259.2306836	0.800277024	OV
TCGA-25-2399-01A	24.44837155	770.1392382	794.5876098	0.750734264	OV
TCGA-13-1511-01A	-420.6198995	-39.20623457	-459.8261341	0.858996429	OV
TCGA-30-1860-01A	-166.1887745	1701.479366	1535.290591	0.674617405	OV
TCGA-25-2400-01A	-990.5861827	-107.8355569	-1098.42174	0.903147332	OV
TCGA-24-1435-01A	442.9325324	836.6488055	1279.581338	0.701842957	OV
TCGA-61-2009-01A	569.2798599	844.6498809	1413.929741	0.687659653	OV
TCGA-36-1569-01A	640.5161124	1265.434183	1905.950296	0.633476309	OV
TCGA-23-1116-01A	874.8907263	1531.488548	2406.379274	0.574980702	OV
TCGA-04-1350-01A	-1467.213721	-1167.944552	-2635.158273	0.976293761	OV
TCGA-23-2077-01A	-215.4536843	698.8705947	483.4169104	0.7801147	OV
TCGA-24-1416-01A	-1198.033958	197.6532272	-1000.38073	0.896875401	OV
TCGA-09-1673-01A	-689.0328267	-99.14439632	-788.177223	0.882665874	OV
TCGA-09-2054-01A	-57.47012669	-536.3576121	-593.8277388	0.868900227	OV
TCGA-24-1428-01A	-461.8918487	1155.724909	693.83306	0.760421877	OV
TCGA-25-2398-01A	711.7992039	415.7346271	1127.533831	0.717565236	OV
TCGA-09-1669-01A	-514.2296053	485.1865751	-29.04303022	0.824926585	OV
TCGA-29-1778-01A	-552.8832599	675.2950659	122.411806	0.81215746	OV
TCGA-24-1563-01A	642.1173244	723.0699931	1365.187318	0.692836646	OV
TCGA-25-2401-01A	1039.168063	1547.574481	2586.742544	0.553120568	OV
TCGA-09-1661-01B	-383.7265265	-104.846088	-488.5726146	0.861149158	OV
TCGA-36-1581-01A	-387.121158	1456.803204	1069.682046	0.723453876	OV
TCGA-09-1670-01A	-735.324541	620.5057846	-114.8187564	0.831977879	OV
TCGA-10-0936-01A	-1679.814627	426.7024116	-1253.112215	0.912662387	OV
TCGA-23-1024-01A	-1717.091313	-384.9614506	-2102.052763	0.956385336	OV
TCGA-04-1364-01A	-1765.461188	-1345.754774	-3111.215963	0.989024168	OV
TCGA-61-1724-01A	-280.1807805	174.5750798	-105.6057007	0.831226811	OV
TCGA-13-0908-01B	605.1179645	781.6924015	1386.810366	0.690544397	OV
TCGA-25-1319-01A	-475.7714344	360.6947889	-115.0766456	0.83199888	OV
TCGA-23-1023-01A	180.778185	918.2371779	1099.015363	0.720474579	OV
TCGA-24-1844-01A	-1083.429842	-781.5811977	-1865.01104	0.945644611	OV
TCGA-36-1576-01A	1036.213581	1415.331495	2451.545076	0.56954381	OV
TCGA-31-1959-01A	843.1042292	1280.261947	2123.366176	0.608463983	OV
TCGA-24-1562-01A	-99.41382664	609.0207077	509.606881	0.777703755	OV
TCGA-09-0369-01A	-16.18069192	-477.6864599	-493.8671518	0.861543978	OV
TCGA-61-1721-01A	1243.402368	1011.858301	2255.26067	0.592986712	OV
TCGA-29-2425-01A	-680.1365786	-200.3344092	-880.4709877	0.88895209	OV
TCGA-24-2033-01A	-169.1710949	-46.68943528	-215.8605301	0.84011486	OV
TCGA-61-2111-01A	-723.2333434	400.4447214	-322.788622	0.848524566	OV
TCGA-13-0885-01A	-153.5303437	1671.133691	1517.603347	0.67653162	OV
TCGA-24-1843-01A	-279.7100656	1164.40439	884.6943241	0.741931289	OV
TCGA-13-1477-01A	-648.7898797	-657.9697074	-1306.759587	0.915852604	OV
TCGA-25-1635-01A	494.135621	912.90472	1407.040341	0.688393527	OV
TCGA-25-1632-01A	-1165.661064	-1176.136823	-2341.797886	0.966070859	OV
TCGA-25-1634-01A	-1383.526066	-1431.797432	-2815.323498	0.981675969	OV
TCGA-30-1853-01A	-1369.045825	-1485.904991	-2854.950816	0.982767798	OV
TCGA-25-1631-01A	-858.2274461	-165.1679178	-1023.395364	0.898364438	OV
TCGA-36-1574-01A	64.95270095	521.9836571	586.936358	0.770518172	OV
TCGA-13-1411-01A	1186.72416	2090.048247	3276.772406	0.466046409	OV
TCGA-13-0724-01A	-660.6305632	140.7884881	-519.8420751	0.863473413	OV
TCGA-61-2102-01A	415.4929585	-29.86425197	385.6287066	0.78901452	OV
TCGA-13-0916-01A	-981.2137822	420.1326572	-561.0811251	0.866510882	OV
TCGA-13-0923-01A	-1148.554378	433.1652026	-715.389175	0.877593891	OV
TCGA-57-1586-01A	-1321.556645	16.27873528	-1305.27791	0.915765256	OV
TCGA-25-1627-01A	-815.6302628	-130.3002644	-945.9305272	0.893311772	OV
TCGA-61-1998-01A	299.7978734	708.9400778	1008.737951	0.729600841	OV
TCGA-13-0888-01A	-989.1613857	-1487.084825	-2476.246211	0.970979615	OV
TCGA-13-0762-01A	-1049.771399	-513.4679118	-1563.23931	0.930316373	OV
TCGA-24-0979-01A	-1194.704228	-223.0428527	-1417.747081	0.922272122	OV
TCGA-04-1356-01A	-821.4660388	107.1260303	-714.3400085	0.877520049	OV
TCGA-09-2045-01A	-962.8433982	138.7597915	-824.0836068	0.885130809	OV
TCGA-29-1769-01A	-111.6249658	637.2264539	525.6014881	0.776225698	OV
TCGA-09-1668-01B	-189.6580919	1061.515932	871.8578397	0.743193313	OV
TCGA-OY-A56Q-01A	-1465.911868	-1518.778183	-2984.690051	0.986109591	OV
TCGA-24-1470-01A	-331.0634876	1529.584019	1198.520532	0.710268956	OV
TCGA-57-1994-01A	-732.0680896	1144.666456	412.5983664	0.786576138	OV
TCGA-24-2271-01A	99.81325132	1037.85688	1137.670132	0.716528139	OV
TCGA-30-1861-01A	368.2458747	-570.5646401	-202.3187655	0.839035015	OV
TCGA-09-1662-01A	-273.722764	935.3982283	661.6754642	0.763478936	OV
TCGA-61-2008-02A	-697.1560223	1080.29789	383.1418677	0.789238739	OV
TCGA-24-1552-01A	-896.375335	-384.8253011	-1281.200636	0.914339776	OV
TCGA-24-1424-01A	-230.8493485	-87.22036871	-318.0697172	0.848157826	OV
TCGA-13-0804-01A	-594.1399175	1189.104288	594.9643708	0.769766492	OV
TCGA-24-1553-01A	-243.5455351	1986.730038	1743.184503	0.651780579	OV
TCGA-61-2101-01A	10.77264933	-374.4335621	-363.6609128	0.851683988	OV
TCGA-29-1691-01A	-702.7290937	92.40413676	-610.324957	0.87009634	OV
TCGA-24-1422-01A	718.4764557	1070.718835	1789.19529	0.646643581	OV
TCGA-29-1768-01A	1261.864514	1548.225947	2810.090461	0.525515101	OV
TCGA-25-1312-01A	-704.0687225	133.12226	-570.9464626	0.867232813	OV
TCGA-24-1434-01A	1137.13019	1234.209798	2371.339988	0.579181207	OV
TCGA-20-0987-01A	-215.072257	2150.862051	1935.789794	0.630081094	OV
TCGA-61-1741-01A	-615.9370078	155.2647918	-460.672216	0.859060008	OV
TCGA-29-1761-01A	-596.0377961	921.0866172	325.0488211	0.794446532	OV
TCGA-24-2293-01A	1001.303072	1531.901139	2533.204211	0.559650601	OV
TCGA-24-2026-01A	-567.3065181	764.2268001	196.920282	0.80572796	OV
TCGA-31-1946-01A	547.9443132	942.8658618	1490.810175	0.679422642	OV
TCGA-13-0911-01A	258.525028	1433.069231	1691.594259	0.657505141	OV
TCGA-25-2409-01A	112.4578325	987.6305151	1100.088348	0.720365345	OV
TCGA-24-1471-01A	-1001.239378	387.9641418	-613.2752362	0.870309709	OV
TCGA-59-A5PD-01A	-1056.88479	-239.796158	-1296.680948	0.91525759	OV
TCGA-61-1918-01A	-410.1294335	532.3229763	122.1935429	0.812176152	OV
TCGA-13-0920-01A	-985.4513601	-487.8110681	-1473.262428	0.925391393	OV
TCGA-29-1785-01A	-141.1552028	1480.663072	1339.50787	0.695549844	OV
TCGA-29-2414-02A	-681.5740942	851.5158988	169.9418047	0.808067163	OV
TCGA-13-1499-01A	439.3878678	1642.030936	2081.418804	0.613338807	OV
