ID	TP53	TP63	TP73	Type	CancerType
TCGA-FD-A6TB-01	0.83994151	0.71442521	0.02786364	Tumor	BLCA
TCGA-FD-A6TC-01	0.53985464	0.37304037	0.0230865	Tumor	BLCA
TCGA-FD-A6TD-01	0.78093	0.52211017	0.17617513	Tumor	BLCA
TCGA-FD-A6TE-01	0.526903635	0.392081762	0.017636043	Tumor	BLCA
TCGA-FD-A6TF-01	0.793845495	0.774380563	0.021611037	Tumor	BLCA
TCGA-FD-A6TG-01	0.52005909	0.519297196	0.01716885	Tumor	BLCA
TCGA-FD-A6TH-01	0.707879813	0.813024868	0.626257043	Tumor	BLCA
TCGA-FD-A6TI-01	0.371047707	0.289447629	0.020427817	Tumor	BLCA
TCGA-FD-A6TK-01	0.73158497	0.86477535	0.02315993	Tumor	BLCA
TCGA-FJ-A3Z7-01	0.847291611	0.650119394	0.536092013	Tumor	BLCA
TCGA-FJ-A3Z9-01	0.269318389	0.223965062	0.016781088	Tumor	BLCA
TCGA-FJ-A3ZE-01	0.243255506	0.187533159	0.029910097	Tumor	BLCA
TCGA-FJ-A3ZF-01	0.817045415	0.700164603	0.020692128	Tumor	BLCA
TCGA-FJ-A871-01	0.639117059	0.873306077	0.023616095	Tumor	BLCA
TCGA-FT-A3EE-01	0.559800584	0.377080601	0.020878549	Tumor	BLCA
TCGA-FT-A61P-01	0.875264113	0.925997666	0.017692667	Tumor	BLCA
TCGA-G2-A2EC-01	0.580912218	0.486746928	0.028201182	Tumor	BLCA
TCGA-G2-A2EF-01	0.875381995	0.358348415	0.028118255	Tumor	BLCA
TCGA-G2-A2EJ-01	0.708019344	0.385179748	0.022064503	Tumor	BLCA
TCGA-G2-A2EK-01	0.533200237	0.764162077	0.019669308	Tumor	BLCA
TCGA-G2-A2EL-01	0.416744265	0.916530432	0.018358554	Tumor	BLCA
TCGA-G2-A2EO-01	0.61560023	0.585083798	0.224104842	Tumor	BLCA
TCGA-G2-A2ES-01	0.674529796	0.435808577	0.051553814	Tumor	BLCA
TCGA-G2-A3IB-01	0.278846936	0.108546419	0.017028563	Tumor	BLCA
TCGA-G2-A3IE-01	0.467604769	0.280682392	0.019872499	Tumor	BLCA
TCGA-G2-A3VY-01	0.432111248	0.629702473	0.037692602	Tumor	BLCA
TCGA-G2-AA3B-01	0.70354015	0.20961695	0.19937363	Tumor	BLCA
TCGA-G2-AA3C-01	0.715837111	0.889212251	0.017109986	Tumor	BLCA
TCGA-G2-AA3D-01	0.506142051	0.259972449	0.017149529	Tumor	BLCA
TCGA-G2-AA3F-01	0.348735131	0.349516091	0.08912322	Tumor	BLCA
TCGA-GC-A3BM-01	0.227209396	0.13279028	0.02062228	Tumor	BLCA
TCGA-GC-A3BM-11	0.734691626	0.65773768	0.022294721	Normal	BLCA
TCGA-GC-A3I6-01	0.612103905	0.244680608	0.017319691	Tumor	BLCA
TCGA-GC-A3OO-01	0.816506224	0.842891124	0.023169235	Tumor	BLCA
TCGA-GC-A3RB-01	0.39801916	0.310361979	0.019191142	Tumor	BLCA
TCGA-GC-A3RC-01	0.913449618	0.310087321	0.020838308	Tumor	BLCA
TCGA-GC-A3RD-01	0.400646164	0.208333151	0.016639872	Tumor	BLCA
TCGA-GC-A3WC-01	0.684436877	0.575953587	0.022596452	Tumor	BLCA
TCGA-GC-A3WC-11	0.839686867	0.882899023	0.025010952	Normal	BLCA
TCGA-GC-A3YS-01	0.72968574	0.457366111	0.017168432	Tumor	BLCA
TCGA-GC-A4ZW-01	0.862026006	0.928648513	0.02020697	Tumor	BLCA
TCGA-GC-A6I1-01	0.760486844	0.850675745	0.017764485	Tumor	BLCA
TCGA-GC-A6I3-01	0.664769402	0.564303618	0.017052817	Tumor	BLCA
TCGA-GC-A6I3-11	0.82885516	0.842414221	0.017472862	Normal	BLCA
TCGA-GD-A2C5-01	0.732948502	0.555540655	0.194848241	Tumor	BLCA
TCGA-GD-A2C5-11	0.759860499	0.768319771	0.020332419	Normal	BLCA
TCGA-GD-A3OP-01	0.762499138	0.690991854	0.022006133	Tumor	BLCA
TCGA-GD-A3OP-11	0.726468972	0.690794292	0.028948928	Normal	BLCA
TCGA-GD-A3OQ-01	0.549416511	0.146217258	0.032140863	Tumor	BLCA
TCGA-GD-A3OQ-11	0.777028676	0.780145504	0.026665895	Normal	BLCA
TCGA-GD-A3OS-01	0.881211146	0.914411611	0.015935373	Tumor	BLCA
TCGA-GD-A6C6-01	0.545406901	0.076327117	0.016927563	Tumor	BLCA
TCGA-GD-A76B-01	0.544383415	0.429530748	0.02402445	Tumor	BLCA
TCGA-GU-A42P-01	0.839717956	0.912979505	0.025309629	Tumor	BLCA
TCGA-GU-A42Q-01	0.690428856	0.384612344	0.017503018	Tumor	BLCA
TCGA-GU-A42R-01	0.616984496	0.244426265	0.016910749	Tumor	BLCA
TCGA-GU-A762-01	0.78464641	0.48799246	0.02485178	Tumor	BLCA
TCGA-GU-A763-01	0.364190426	0.224552597	0.018782722	Tumor	BLCA
TCGA-GU-A764-01	0.851177854	0.782339884	0.021801778	Tumor	BLCA
TCGA-GU-A766-01	0.728678263	0.524649881	0.016802097	Tumor	BLCA
TCGA-GU-A767-01	0.571253977	0.520165315	0.020834175	Tumor	BLCA
TCGA-GU-AATO-01	0.846548418	0.884533439	0.019425886	Tumor	BLCA
TCGA-GU-AATP-01	0.839728701	0.732450719	0.018624162	Tumor	BLCA
TCGA-GU-AATQ-01	0.67215105	0.159831456	0.024278978	Tumor	BLCA
TCGA-GV-A3JV-01	0.452331837	0.20521849	0.019625887	Tumor	BLCA
TCGA-GV-A3JW-01	0.221753778	0.095979723	0.021021091	Tumor	BLCA
TCGA-GV-A3JX-01	0.875303709	0.932676604	0.653928573	Tumor	BLCA
TCGA-GV-A3JZ-01	0.879654709	0.904349151	0.019815097	Tumor	BLCA
TCGA-GV-A3QF-01	0.800479985	0.312612796	0.057156705	Tumor	BLCA
TCGA-GV-A3QG-01	0.905768222	0.832750781	0.030056343	Tumor	BLCA
TCGA-GV-A3QH-01	0.850685363	0.920498758	0.024397914	Tumor	BLCA
TCGA-GV-A3QI-01	0.454613364	0.089166727	0.017943648	Tumor	BLCA
TCGA-GV-A3QK-01	0.52817245	0.36591312	0.07537056	Tumor	BLCA
TCGA-GV-A40E-01	0.830881599	0.719261645	0.01775275	Tumor	BLCA
TCGA-GV-A40G-01	0.792234529	0.94392278	0.013989267	Tumor	BLCA
TCGA-GV-A6ZA-01	0.39742685	0.14355671	0.02542834	Tumor	BLCA
TCGA-H4-A2HO-01	0.769513577	0.432549224	0.018281681	Tumor	BLCA
TCGA-H4-A2HQ-01	0.382523885	0.089800254	0.017887116	Tumor	BLCA
TCGA-HQ-A2OE-01	0.424596736	0.14286221	0.01809827	Tumor	BLCA
TCGA-HQ-A2OF-01	0.874072716	0.934847134	0.019565928	Tumor	BLCA
TCGA-HQ-A5ND-01	0.482725508	0.244155499	0.019130851	Tumor	BLCA
TCGA-HQ-A5NE-01	0.578508599	0.33865641	0.026828078	Tumor	BLCA
TCGA-K4-A3WS-01	0.659957467	0.51213092	0.020341777	Tumor	BLCA
TCGA-K4-A3WU-01	0.671080723	0.619938086	0.022152894	Tumor	BLCA
TCGA-K4-A3WV-01	0.620494429	0.330625294	0.019398011	Tumor	BLCA
TCGA-K4-A3WV-11	0.689097598	0.706810525	0.02409944	Normal	BLCA
TCGA-K4-A4AB-01	0.5500325	0.25275593	0.03318127	Tumor	BLCA
TCGA-K4-A4AC-01	0.889159978	0.58781135	0.028907406	Tumor	BLCA
TCGA-K4-A54R-01	0.451819703	0.39572268	0.019474454	Tumor	BLCA
TCGA-K4-A54R-11	0.694267957	0.549403234	0.021674281	Normal	BLCA
TCGA-K4-A5RH-01	0.844627421	0.91743525	0.014320139	Tumor	BLCA
TCGA-K4-A5RI-01	0.55841335	0.19134226	0.02535429	Tumor	BLCA
TCGA-K4-A5RI-11	0.83536759	0.79101783	0.02345934	Normal	BLCA
TCGA-K4-A5RJ-01	0.815046174	0.901351341	0.023421622	Tumor	BLCA
TCGA-K4-A6FZ-01	0.758123067	0.50947158	0.017017458	Tumor	BLCA
TCGA-K4-A6MB-01	0.272797489	0.185512314	0.019049243	Tumor	BLCA
TCGA-K4-A83P-01	0.804887726	0.82673623	0.024921164	Tumor	BLCA
TCGA-K4-AAQO-01	0.652820382	0.467661637	0.022955321	Tumor	BLCA
TCGA-KQ-A41N-01	0.549802493	0.21308596	0.047849889	Tumor	BLCA
TCGA-KQ-A41O-01	0.707650291	0.085198372	0.038273288	Tumor	BLCA
TCGA-KQ-A41P-01	0.4693768	0.21134593	0.02432017	Tumor	BLCA
TCGA-KQ-A41Q-01	0.71921088	0.34780322	0.02421001	Tumor	BLCA
TCGA-KQ-A41R-01	0.15888664	0.1630995	0.02193738	Tumor	BLCA
TCGA-KQ-A41S-01	0.77162768	0.88428697	0.42970905	Tumor	BLCA
TCGA-LC-A66R-01	0.805755557	0.536011622	0.018165134	Tumor	BLCA
TCGA-LT-A5Z6-01	0.81068515	0.80947945	0.0228654	Tumor	BLCA
TCGA-LT-A8JT-01	0.135895824	0.118819534	0.050522255	Tumor	BLCA
TCGA-MV-A51V-01	0.900195233	0.867896847	0.029470521	Tumor	BLCA
TCGA-PQ-A6FI-01	0.562283149	0.1499739	0.023741063	Tumor	BLCA
TCGA-PQ-A6FN-01	0.74529163	0.695736631	0.019826119	Tumor	BLCA
TCGA-R3-A69X-01	0.832556989	0.695803244	0.018438864	Tumor	BLCA
TCGA-S5-A6DX-01	0.526759522	0.531533325	0.018042925	Tumor	BLCA
TCGA-S5-AA26-01	0.10785405	0.087212502	0.021282391	Tumor	BLCA
TCGA-SY-A9G0-01	0.779708173	0.779816095	0.022570754	Tumor	BLCA
TCGA-SY-A9G5-01	0.656002677	0.563546874	0.021390617	Tumor	BLCA
TCGA-UY-A78K-01	0.83874391	0.91617146	0.02014285	Tumor	BLCA
TCGA-UY-A78L-01	0.82126505	0.89131559	0.02603864	Tumor	BLCA
TCGA-UY-A78M-01	0.35073757	0.489119571	0.024541278	Tumor	BLCA
TCGA-UY-A78N-01	0.62734967	0.11973429	0.02168028	Tumor	BLCA
TCGA-UY-A78O-01	0.50880541	0.20084838	0.02195694	Tumor	BLCA
TCGA-UY-A78P-01	0.747906682	0.658446408	0.02550141	Tumor	BLCA
TCGA-UY-A8OB-01	0.682245831	0.252017693	0.550407094	Tumor	BLCA
TCGA-UY-A8OC-01	0.627195972	0.251819009	0.248628757	Tumor	BLCA
TCGA-UY-A8OD-01	0.81473267	0.795753	0.02409078	Tumor	BLCA
TCGA-UY-A9PA-01	0.630274804	0.34287804	0.022574486	Tumor	BLCA
TCGA-UY-A9PB-01	0.854794095	0.815081895	0.016745948	Tumor	BLCA
TCGA-UY-A9PD-01	0.536265739	0.496496829	0.023922546	Tumor	BLCA
TCGA-UY-A9PE-01	0.713472939	0.471918922	0.018175189	Tumor	BLCA
TCGA-UY-A9PF-01	0.415945159	0.56906701	0.022933377	Tumor	BLCA
TCGA-UY-A9PH-01	0.522835624	0.312536982	0.020221745	Tumor	BLCA
TCGA-XF-A8HB-01	0.262620221	0.058816341	0.017970868	Tumor	BLCA
TCGA-XF-A8HC-01	0.818550802	0.781055453	0.018062266	Tumor	BLCA
TCGA-XF-A8HD-01	0.864954226	0.849235002	0.02149184	Tumor	BLCA
TCGA-XF-A8HE-01	0.76929886	0.64803718	0.01989279	Tumor	BLCA
TCGA-XF-A8HF-01	0.701270267	0.150576732	0.086258659	Tumor	BLCA
TCGA-XF-A8HG-01	0.300985364	0.114765877	0.018995445	Tumor	BLCA
TCGA-XF-A8HH-01	0.613604343	0.483395008	0.016593799	Tumor	BLCA
TCGA-XF-A8HI-01	0.232574315	0.174866505	0.021378128	Tumor	BLCA
TCGA-XF-A9SG-01	0.711484312	0.755051026	0.017222824	Tumor	BLCA
TCGA-XF-A9SH-01	0.313864418	0.232432615	0.022614609	Tumor	BLCA
TCGA-XF-A9SI-01	0.876209039	0.806847585	0.022085727	Tumor	BLCA
TCGA-XF-A9SJ-01	0.88774621	0.891420868	0.018006717	Tumor	BLCA
TCGA-XF-A9SK-01	0.6062633	0.326128726	0.015700788	Tumor	BLCA
TCGA-XF-A9SL-01	0.858020107	0.822201127	0.025542364	Tumor	BLCA
TCGA-XF-A9SM-01	0.805979462	0.808933166	0.019640385	Tumor	BLCA
TCGA-XF-A9SP-01	0.574532095	0.570555742	0.01757115	Tumor	BLCA
TCGA-XF-A9ST-01	0.813407689	0.11484837	0.105786438	Tumor	BLCA
TCGA-XF-A9SU-01	0.685001435	0.431550101	0.042312374	Tumor	BLCA
TCGA-XF-A9SV-01	0.268479502	0.198957306	0.09211642	Tumor	BLCA
TCGA-XF-A9SW-01	0.828870814	0.814457622	0.016310182	Tumor	BLCA
TCGA-XF-A9SX-01	0.817519641	0.871129887	0.317669892	Tumor	BLCA
TCGA-XF-A9SY-01	0.848848394	0.715779211	0.016384405	Tumor	BLCA
TCGA-XF-A9SZ-01	0.712431588	0.484842715	0.022494972	Tumor	BLCA
TCGA-XF-A9T0-01	0.278604212	0.16290557	0.015723288	Tumor	BLCA
TCGA-XF-A9T2-01	0.667073281	0.901192474	0.02223251	Tumor	BLCA
TCGA-XF-A9T3-01	0.828672386	0.880677688	0.023112848	Tumor	BLCA
TCGA-XF-A9T4-01	0.756695	0.204485538	0.019744183	Tumor	BLCA
TCGA-XF-A9T5-01	0.541107523	0.826090306	0.017650138	Tumor	BLCA
TCGA-XF-A9T6-01	0.789316466	0.755640926	0.021319876	Tumor	BLCA
TCGA-XF-A9T8-01	0.690402117	0.556162953	0.020508033	Tumor	BLCA
TCGA-XF-AAME-01	0.745435587	0.73766582	0.018376252	Tumor	BLCA
TCGA-XF-AAMF-01	0.711335326	0.84945202	0.014478748	Tumor	BLCA
TCGA-XF-AAMG-01	0.810474273	0.867751692	0.02558725	Tumor	BLCA
TCGA-XF-AAMH-01	0.861242879	0.892172973	0.023580946	Tumor	BLCA
TCGA-XF-AAMJ-01	0.716639299	0.667595042	0.028261707	Tumor	BLCA
TCGA-XF-AAML-01	0.665190298	0.646210277	0.016516575	Tumor	BLCA
TCGA-XF-AAMQ-01	0.593580701	0.183598143	0.016798385	Tumor	BLCA
TCGA-XF-AAMR-01	0.596427362	0.69578909	0.026658096	Tumor	BLCA
TCGA-XF-AAMT-01	0.711494502	0.423012988	0.018628898	Tumor	BLCA
TCGA-XF-AAMW-01	0.448868641	0.737489204	0.013992477	Tumor	BLCA
TCGA-XF-AAMX-01	0.301402028	0.120430804	0.019273229	Tumor	BLCA
TCGA-XF-AAMY-01	0.451524198	0.359047335	0.026535804	Tumor	BLCA
TCGA-XF-AAMZ-01	0.647687772	0.604960738	0.020145236	Tumor	BLCA
TCGA-XF-AAN0-01	0.710943206	0.876863955	0.01771641	Tumor	BLCA
TCGA-XF-AAN1-01	0.368461355	0.177504394	0.01643868	Tumor	BLCA
TCGA-XF-AAN2-01	0.881696276	0.818094989	0.015296579	Tumor	BLCA
TCGA-XF-AAN3-01	0.72311047	0.299506619	0.01980136	Tumor	BLCA
TCGA-XF-AAN4-01	0.787185141	0.763388289	0.017705284	Tumor	BLCA
TCGA-XF-AAN5-01	0.872892173	0.489953682	0.015231162	Tumor	BLCA
TCGA-XF-AAN7-01	0.702736069	0.915045073	0.609747254	Tumor	BLCA
TCGA-XF-AAN8-01	0.849297034	0.845070653	0.013465901	Tumor	BLCA
TCGA-YC-A89H-01	0.429152966	0.345519032	0.029098568	Tumor	BLCA
TCGA-YC-A8S6-01	0.721371667	0.68519729	0.144450263	Tumor	BLCA
TCGA-YC-A9TC-01	0.852028653	0.887903612	0.017137152	Tumor	BLCA
TCGA-YF-AA3L-01	0.25333352	0.38538326	0.015971623	Tumor	BLCA
TCGA-YF-AA3M-01	0.702107106	0.138220304	0.45931143	Tumor	BLCA
TCGA-ZF-A9R0-01	0.526997803	0.382453781	0.017621912	Tumor	BLCA
TCGA-ZF-A9R1-01	0.64683145	0.43105053	0.021972986	Tumor	BLCA
TCGA-ZF-A9R2-01	0.13578831	0.122350528	0.023280978	Tumor	BLCA
TCGA-ZF-A9R3-01	0.431237088	0.224384251	0.019621697	Tumor	BLCA
TCGA-ZF-A9R4-01	0.173425372	0.110561023	0.014767606	Tumor	BLCA
TCGA-ZF-A9R5-01	0.230060865	0.139256984	0.020842401	Tumor	BLCA
TCGA-ZF-A9R7-01	0.746265326	0.308102606	0.019964749	Tumor	BLCA
TCGA-ZF-A9R9-01	0.750136018	0.233592589	0.764770734	Tumor	BLCA
TCGA-ZF-A9RC-01	0.682598255	0.630062909	0.026732619	Tumor	BLCA
TCGA-ZF-A9RD-01	0.809486918	0.792633902	0.020973476	Tumor	BLCA
TCGA-ZF-A9RE-01	0.292142987	0.136886683	0.019615582	Tumor	BLCA
TCGA-ZF-A9RF-01	0.865418475	0.909683571	0.017000435	Tumor	BLCA
TCGA-ZF-A9RG-01	0.759050975	0.58078123	0.019699287	Tumor	BLCA
TCGA-ZF-A9RL-01	0.258930429	0.226865557	0.014417421	Tumor	BLCA
TCGA-ZF-A9RM-01	0.478805535	0.254497521	0.015573635	Tumor	BLCA
TCGA-ZF-A9RN-01	0.779487433	0.908409179	0.019270955	Tumor	BLCA
TCGA-ZF-AA4N-01	0.784435585	0.78791716	0.015805438	Tumor	BLCA
TCGA-ZF-AA4R-01	0.663758839	0.623368547	0.016537888	Tumor	BLCA
TCGA-ZF-AA4T-01	0.683466812	0.386864889	0.020722338	Tumor	BLCA
TCGA-ZF-AA4U-01	0.183413427	0.091824592	0.01536401	Tumor	BLCA
TCGA-ZF-AA4V-01	0.89095479	0.907252626	0.016463941	Tumor	BLCA
TCGA-ZF-AA4W-01	0.803356737	0.710553861	0.016200268	Tumor	BLCA
TCGA-ZF-AA4X-01	0.79424088	0.653234461	0.025019316	Tumor	BLCA
TCGA-ZF-AA51-01	0.833310763	0.356801832	0.105360343	Tumor	BLCA
TCGA-ZF-AA52-01	0.824304514	0.878049156	0.022033806	Tumor	BLCA
TCGA-ZF-AA53-01	0.805068651	0.677634236	0.026072809	Tumor	BLCA
TCGA-ZF-AA54-01	0.860265466	0.895211408	0.022635253	Tumor	BLCA
TCGA-ZF-AA56-01	0.69443957	0.56351827	0.01961157	Tumor	BLCA
TCGA-ZF-AA58-01	0.792438542	0.56568027	0.013728088	Tumor	BLCA
TCGA-ZF-AA5H-01	0.86691375	0.82828459	0.01853247	Tumor	BLCA
TCGA-ZF-AA5N-01	0.679573093	0.586780559	0.03649983	Tumor	BLCA
TCGA-ZF-AA5P-01	0.765693053	0.759462567	0.022054029	Tumor	BLCA
TCGA-07-0227-201	0.815979415	0.221480987	0.025492284	Normal	BRCA
TCGA-07-0227-20-11	0.815979415	0.221480987	0.025492284	Normal	BRCA
TCGA-07-0227-20-21	0.815979415	0.221480987	0.025492284	Normal	BRCA
TCGA-07-0227-20-31	0.815979415	0.221480987	0.025492284	Normal	BRCA
TCGA-07-0227-20-41	0.815979415	0.221480987	0.025492284	Normal	BRCA
TCGA-3C-AAAU-01	0.83524707	0.91537122	0.05892033	Tumor	BRCA
TCGA-3C-AALI-01	0.813371627	0.894341477	0.165431017	Tumor	BRCA
TCGA-3C-AALJ-01	0.82900683	0.87034168	0.35564803	Tumor	BRCA
TCGA-3C-AALK-01	0.816611076	0.852959849	0.343129678	Tumor	BRCA
TCGA-4H-AAAK-01	0.795848118	0.896104352	0.151390125	Tumor	BRCA
TCGA-5L-AAT0-01	0.735309816	0.847258576	0.10392211	Tumor	BRCA
TCGA-5L-AAT1-01	0.802956921	0.852270421	0.191901671	Tumor	BRCA
TCGA-5T-A9QA-01	0.83981297	0.91898742	0.73452078	Tumor	BRCA
TCGA-A1-A0SB-01	0.422284171	0.482855761	0.041306199	Tumor	BRCA
TCGA-A1-A0SE-01	0.706200635	0.779705579	0.105464467	Tumor	BRCA
TCGA-A1-A0SF-01	0.736028263	0.723535521	0.137458388	Tumor	BRCA
TCGA-A1-A0SG-01	0.772985142	0.81389775	0.071613822	Tumor	BRCA
TCGA-A1-A0SH-01	0.788432376	0.885469423	0.099400857	Tumor	BRCA
TCGA-A1-A0SI-01	0.804523338	0.872448764	0.13210413	Tumor	BRCA
TCGA-A1-A0SJ-01	0.832648158	0.846337657	0.255492218	Tumor	BRCA
TCGA-A1-A0SK-01	0.433108748	0.906710922	0.026178394	Tumor	BRCA
TCGA-A1-A0SM-01	0.847898661	0.859363753	0.053836634	Tumor	BRCA
TCGA-A1-A0SN-01	0.855848079	0.91052687	0.095482644	Tumor	BRCA
TCGA-A1-A0SO-01	0.628162695	0.915711652	0.077024935	Tumor	BRCA
TCGA-A1-A0SP-01	0.814875423	0.861345265	0.071047927	Tumor	BRCA
TCGA-A1-A0SQ-01	0.832692908	0.855083577	0.227253369	Tumor	BRCA
TCGA-A2-A04R-01	0.851971136	0.869828697	0.311254116	Tumor	BRCA
TCGA-A2-A0CK-01	0.722382616	0.853594051	0.089097147	Tumor	BRCA
TCGA-A2-A0CO-01	0.851064784	0.860926066	0.097234324	Tumor	BRCA
TCGA-A2-A0CR-01	0.804412003	0.818866061	0.158565608	Tumor	BRCA
TCGA-A2-A0CT-01	0.926303034	0.850030469	0.028308773	Tumor	BRCA
TCGA-A2-A0EN-01	0.854206188	0.842043163	0.174737753	Tumor	BRCA
TCGA-A2-A0EP-01	0.804115918	0.836855906	0.179134491	Tumor	BRCA
TCGA-A2-A0EU-01	0.880182723	0.924222251	0.083349541	Tumor	BRCA
TCGA-A2-A0ST-01	0.816270953	0.796106322	0.207482619	Tumor	BRCA
TCGA-A2-A0SU-01	0.716731015	0.80548752	0.127899444	Tumor	BRCA
TCGA-A2-A0SV-01	0.921836145	0.849568194	0.086362545	Tumor	BRCA
TCGA-A2-A0SW-01	0.866195265	0.619508672	0.107657933	Tumor	BRCA
TCGA-A2-A0SX-01	0.790707994	0.842598747	0.097475801	Tumor	BRCA
TCGA-A2-A0SY-01	0.869473852	0.877070813	0.060105684	Tumor	BRCA
TCGA-A2-A0T0-01	0.681062854	0.687582002	0.09828998	Tumor	BRCA
TCGA-A2-A0T1-01	0.867174973	0.826264225	0.136454968	Tumor	BRCA
TCGA-A2-A0T2-01	0.428528438	0.872245889	0.367279685	Tumor	BRCA
TCGA-A2-A0T4-01	0.866444663	0.784978562	0.370141815	Tumor	BRCA
TCGA-A2-A0T5-01	0.772077964	0.852982089	0.401932577	Tumor	BRCA
TCGA-A2-A0T6-01	0.810135872	0.895193884	0.375294428	Tumor	BRCA
TCGA-A2-A0T7-01	0.721373096	0.789022817	0.13657611	Tumor	BRCA
TCGA-A2-A0YC-01	0.899677663	0.851381448	0.064651215	Tumor	BRCA
TCGA-A2-A0YD-01	0.897805311	0.811483192	0.118370037	Tumor	BRCA
TCGA-A2-A0YE-01	0.740869495	0.836241219	0.055407972	Tumor	BRCA
TCGA-A2-A0YF-01	0.891693429	0.846518086	0.08412249	Tumor	BRCA
TCGA-A2-A0YG-01	0.902681619	0.884291844	0.361087031	Tumor	BRCA
TCGA-A2-A0YH-01	0.830716316	0.823567994	0.124517719	Tumor	BRCA
TCGA-A2-A0YI-01	0.852377579	0.848951616	0.141526199	Tumor	BRCA
TCGA-A2-A0YJ-01	0.669648292	0.788998379	0.045589872	Tumor	BRCA
TCGA-A2-A0YK-01	0.86764299	0.796100883	0.152150897	Tumor	BRCA
TCGA-A2-A0YL-01	0.689708723	0.709087098	0.144696643	Tumor	BRCA
TCGA-A2-A0YM-01	0.713318603	0.874980115	0.047475485	Tumor	BRCA
TCGA-A2-A0YT-01	0.818540241	0.716523121	0.071346257	Tumor	BRCA
TCGA-A2-A1FV-01	0.8506427	0.892146627	0.049851467	Tumor	BRCA
TCGA-A2-A1FW-01	0.789742904	0.882260785	0.04044235	Tumor	BRCA
TCGA-A2-A1FX-01	0.771754952	0.908046067	0.092195443	Tumor	BRCA
TCGA-A2-A1FZ-01	0.818052101	0.902727758	0.158617151	Tumor	BRCA
TCGA-A2-A1G0-01	0.765859229	0.786715034	0.102953219	Tumor	BRCA
TCGA-A2-A1G1-01	0.758538852	0.817158692	0.233636913	Tumor	BRCA
TCGA-A2-A1G4-01	0.60691104	0.880320135	0.096839755	Tumor	BRCA
TCGA-A2-A1G6-01	0.528758006	0.557849086	0.251077604	Tumor	BRCA
TCGA-A2-A259-01	0.734851447	0.799419076	0.548632964	Tumor	BRCA
TCGA-A2-A25A-01	0.785438685	0.761839558	0.158743636	Tumor	BRCA
TCGA-A2-A25B-01	0.826971405	0.908781619	0.232072291	Tumor	BRCA
TCGA-A2-A25C-01	0.770997348	0.916880562	0.127289455	Tumor	BRCA
TCGA-A2-A25D-01	0.8618355	0.890834347	0.123200006	Tumor	BRCA
TCGA-A2-A25E-01	0.797440339	0.914435747	0.107509372	Tumor	BRCA
TCGA-A2-A25F-01	0.877994768	0.769584887	0.221198863	Tumor	BRCA
TCGA-A2-A3KC-01	0.727523921	0.780443245	0.156631684	Tumor	BRCA
TCGA-A2-A3KD-01	0.712108876	0.78829262	0.401959628	Tumor	BRCA
TCGA-A2-A3XS-01	0.614744581	0.914957846	0.228889896	Tumor	BRCA
TCGA-A2-A3XT-01	0.599008744	0.876049898	0.205118291	Tumor	BRCA
TCGA-A2-A3XU-01	0.746137732	0.594073066	0.726866339	Tumor	BRCA
TCGA-A2-A3XV-01	0.810028945	0.816969443	0.545356428	Tumor	BRCA
TCGA-A2-A3XW-01	0.701385692	0.43063848	0.460529988	Tumor	BRCA
TCGA-A2-A3XX-01	0.75163215	0.792031262	0.25859309	Tumor	BRCA
TCGA-A2-A3XY-01	0.600895809	0.817337032	0.375783197	Tumor	BRCA
TCGA-A2-A3XZ-01	0.821938732	0.836987809	0.183519617	Tumor	BRCA
TCGA-A2-A3Y0-01	0.706808833	0.885266627	0.153187322	Tumor	BRCA
TCGA-A2-A4RW-01	0.735052972	0.852224154	0.147290881	Tumor	BRCA
TCGA-A2-A4RX-01	0.815651501	0.82120325	0.128918261	Tumor	BRCA
TCGA-A2-A4RY-01	0.590535214	0.581721439	0.241790683	Tumor	BRCA
TCGA-A2-A4S0-01	0.819057816	0.891552856	0.084205743	Tumor	BRCA
TCGA-A2-A4S1-01	0	0.740200071	0.253895053	Tumor	BRCA
TCGA-A7-A0CE-11	0.693914198	0.571726098	0.175028328	Normal	BRCA
TCGA-A7-A0CH-11	0.792096053	0.641280198	0.106770608	Normal	BRCA
TCGA-A7-A0D9-01	0.91884411	0.911791462	0.044177168	Tumor	BRCA
TCGA-A7-A0D9-11	0.834076422	0.613879067	0.068052429	Normal	BRCA
TCGA-A7-A0DB-11	0.825701178	0.519915462	0.09905651	Normal	BRCA
TCGA-A7-A0DC-01	0.861389986	0.852515587	0.047074364	Tumor	BRCA
TCGA-A7-A0DC-11	0.760523842	0.663550279	0.110321472	Normal	BRCA
TCGA-A7-A13D-01	0.576540866	0.847207958	0.596419522	Tumor	BRCA
TCGA-A7-A13E-01	0.781088758	0.914885731	0.049221961	Tumor	BRCA
TCGA-A7-A13E-11	0.777539211	0.592356067	0.104105742	Normal	BRCA
TCGA-A7-A13F-01	0.856728156	0.879673372	0.626170768	Tumor	BRCA
TCGA-A7-A13F-11	0.700439845	0.548310849	0.079638923	Normal	BRCA
TCGA-A7-A13G-01	0.730821821	0.922147386	0.041308863	Tumor	BRCA
TCGA-A7-A13G-01-1	0.730821821	0.922147386	0.041308863	Tumor	BRCA
TCGA-A7-A13G-11	0.752956793	0.35444555	0.104919073	Normal	BRCA
TCGA-A7-A13H-01	0.73265287	0.787995831	0.226509883	Tumor	BRCA
TCGA-A7-A26E-01	0.832981618	0.895463242	0.352793844	Tumor	BRCA
